dataset,experiment,fig4,fig5d,fig5e,fold,individual,f1,precision,recall
vehkaoja_dogs,wavelet_rf,True,False,False,2,10,0.7090612582318093,0.743548973148292,0.7139163820558672
vehkaoja_dogs,wavelet_rf,True,False,False,2,11,0.6333703712559499,0.634826961937724,0.765670169301471
vehkaoja_dogs,wavelet_rf,True,False,False,2,12,0.7337248144670491,0.771495491270856,0.7553989431745152
vehkaoja_dogs,wavelet_rf,True,False,False,2,13,0.7438998309402541,0.7728577720632361,0.7439867065572561
vehkaoja_dogs,wavelet_rf,True,False,False,2,14,0.6699359090877199,0.7267280065141583,0.6831494513137911
vehkaoja_dogs,wavelet_rf,True,False,False,2,15,0.6905683949399987,0.7059232727967703,0.7071268929497261
vehkaoja_dogs,wavelet_rf,True,False,False,2,16,0.7143097111248538,0.7636391717652173,0.756603268009837
vehkaoja_dogs,wavelet_rf,True,False,False,2,17,0.6725452935392964,0.7106976859620017,0.6819333740505351
vehkaoja_dogs,wavelet_rf,True,False,False,3,18,0.7058402322291065,0.7281693570113915,0.7941291572912835
vehkaoja_dogs,wavelet_rf,True,False,False,3,19,0.7963098184332,0.8123748879296383,0.8081242637278906
vehkaoja_dogs,wavelet_rf,True,False,False,3,20,0.6462560890807713,0.6745144201505306,0.791589797026052
vehkaoja_dogs,wavelet_rf,True,False,False,3,21,0.5900330461630166,0.6396048522641864,0.5968449777618599
vehkaoja_dogs,wavelet_rf,True,False,False,3,22,0.7140668654247135,0.7295419727121562,0.7208644914910264
vehkaoja_dogs,wavelet_rf,True,False,False,3,23,0.7706565050398259,0.7987771434735326,0.7702977908977986
vehkaoja_dogs,wavelet_rf,True,False,False,3,24,0.6509907714339531,0.683206364675703,0.727700433487155
vehkaoja_dogs,wavelet_rf,True,False,False,3,25,0.6936359723495408,0.7446659387622572,0.7242894970125501
vehkaoja_dogs,wavelet_rf,True,False,False,3,26,0.6654532453689963,0.7324340218711676,0.7325620147701507
vehkaoja_dogs,wavelet_rf,True,False,False,4,27,0.7750173485999672,0.793797772838133,0.796601986081081
vehkaoja_dogs,wavelet_rf,True,False,False,4,28,0.8073829666008752,0.8243763672894583,0.8092851753679867
vehkaoja_dogs,wavelet_rf,True,False,False,4,29,0.7436699542775524,0.7781887395921427,0.744304677606512
vehkaoja_dogs,wavelet_rf,True,False,False,4,30,0.6178495651794891,0.6293853857622834,0.7255635024646633
vehkaoja_dogs,wavelet_rf,True,False,False,4,31,0.7727750589210518,0.7849554862803497,0.7742515845224331
vehkaoja_dogs,wavelet_rf,True,False,False,4,32,0.6682791503812034,0.6917723535111026,0.7794483053765711
vehkaoja_dogs,wavelet_rf,True,False,False,4,33,0.7179099008870824,0.7529747043126206,0.7394513797738682
vehkaoja_dogs,wavelet_rf,True,False,False,4,34,0.6246611189094564,0.6589729973153156,0.6096186112750541
vehkaoja_dogs,wavelet_rf,True,False,False,4,35,0.6816414338162353,0.7190310733904931,0.7011318733768828
vehkaoja_dogs,wavelet_svm,True,False,False,1,0,0.7258145992632653,0.7520992339330806,0.7275974215261144
vehkaoja_dogs,wavelet_svm,True,False,False,1,1,0.6712061403637989,0.6696722931226294,0.6893601019353022
vehkaoja_dogs,wavelet_svm,True,False,False,1,2,0.6297112882787688,0.6782048511914801,0.6650845319168497
vehkaoja_dogs,wavelet_svm,True,False,False,1,3,0.6151698299572771,0.6273311785068002,0.6178492023920622
vehkaoja_dogs,wavelet_svm,True,False,False,1,4,0.5991096903386134,0.6273523539964245,0.6179437957242465
vehkaoja_dogs,wavelet_svm,True,False,False,1,5,0.5816539089842886,0.6340726589454174,0.5991423122331307
vehkaoja_dogs,wavelet_svm,True,False,False,1,6,0.5422471117473514,0.6212828411507348,0.63806671093521
vehkaoja_dogs,wavelet_svm,True,False,False,1,7,0.4568749056384128,0.48239844714676683,0.46561620462841447
vehkaoja_dogs,wavelet_svm,True,False,False,1,8,0.6295261625908775,0.6554975733780505,0.6567305340439245
vehkaoja_dogs,wavelet_svm,True,False,False,2,9,0.5836445999997356,0.5984775417380744,0.6068436340957521
vehkaoja_dogs,wavelet_svm,True,False,False,2,10,0.644959079320712,0.6757590032418368,0.6560950178061807
vehkaoja_dogs,wavelet_svm,True,False,False,2,11,0.5200514038623868,0.5273299136576767,0.6918906829071766
vehkaoja_dogs,wavelet_svm,True,False,False,2,12,0.7159047902274879,0.7257010954481938,0.7283005230375242
vehkaoja_dogs,wavelet_svm,True,False,False,2,13,0.6973241332904215,0.7245955583970591,0.7115945599227511
vehkaoja_dogs,wavelet_svm,True,False,False,2,14,0.6236797716652547,0.67554994361193,0.6339455918803409
vehkaoja_dogs,wavelet_svm,True,False,False,2,15,0.671447718905688,0.6960100378013329,0.69018804397892
vehkaoja_dogs,wavelet_svm,True,False,False,2,16,0.606669087458225,0.6810309026258821,0.642751883827901
vehkaoja_dogs,wavelet_svm,True,False,False,2,17,0.6624331712716481,0.6905072474106925,0.6937853909997235
vehkaoja_dogs,wavelet_svm,True,False,False,3,18,0.6463562516576301,0.689935083041344,0.7644363648313479
vehkaoja_dogs,wavelet_svm,True,False,False,3,19,0.7062986864983308,0.7179376316985964,0.7123443320578143
vehkaoja_dogs,wavelet_svm,True,False,False,3,20,0.562535194972641,0.6065584485645034,0.7279627182599476
vehkaoja_dogs,wavelet_svm,True,False,False,3,21,0.5304094246901007,0.5387332842397133,0.5736429970376558
vehkaoja_dogs,wavelet_svm,True,False,False,3,22,0.6672091152766053,0.7132573069755929,0.6761805328451509
vehkaoja_dogs,wavelet_svm,True,False,False,3,23,0.7874548988932927,0.7867602235265775,0.8187494486019937
vehkaoja_dogs,wavelet_svm,True,False,False,3,24,0.6181989632864267,0.6392042022691654,0.7742292975509915
vehkaoja_dogs,wavelet_svm,True,False,False,3,25,0.6323605986645953,0.697148958222254,0.697819292245637
vehkaoja_dogs,wavelet_svm,True,False,False,3,26,0.63915971751384,0.666403198051492,0.6660221630679136
vehkaoja_dogs,wavelet_svm,True,False,False,4,27,0.7799941466310458,0.7955268735644296,0.7921955783268587
vehkaoja_dogs,wavelet_svm,True,False,False,4,28,0.654454858612388,0.6777563274823425,0.6644285583118821
vehkaoja_dogs,wavelet_svm,True,False,False,4,29,0.5893873035427485,0.6273163323488845,0.6234806091679729
vehkaoja_dogs,wavelet_svm,True,False,False,4,30,0.5422420104725061,0.5465347962848761,0.7067088913931768
vehkaoja_dogs,wavelet_svm,True,False,False,4,31,0.6857514157501149,0.691196764741142,0.7242453897815058
vehkaoja_dogs,wavelet_svm,True,False,False,4,32,0.6210682679059863,0.701291044410595,0.7107236775795663
vehkaoja_dogs,wavelet_svm,True,False,False,4,33,0.6052187235151453,0.673326558077264,0.6780905857977024
vehkaoja_dogs,wavelet_svm,True,False,False,4,34,0.6509388204575315,0.6749502540223908,0.6443022022726286
vehkaoja_dogs,wavelet_svm,True,False,False,4,35,0.6803016484207465,0.700331112122361,0.6947087084416258
vehkaoja_dogs,harnet_random_nogyr,False,True,False,1,0,0.18886501742961537,0.2540227138640994,0.3002134800738578
vehkaoja_dogs,harnet_random_nogyr,False,True,False,1,1,0.19511783374196875,0.24392102502997748,0.35927745166097935
vehkaoja_dogs,harnet_random_nogyr,False,True,False,1,2,0.23010367928035033,0.29971192856887746,0.3861725791137577
vehkaoja_dogs,harnet_random_nogyr,False,True,False,1,3,0.21978816532726378,0.26887146101206905,0.3003823303400534
vehkaoja_dogs,harnet_random_nogyr,False,True,False,1,4,0.24875591730165458,0.28506399576357055,0.324390287607902
vehkaoja_dogs,harnet_random_nogyr,False,True,False,1,5,0.2148078845995185,0.24088395296009157,0.3304694318663922
vehkaoja_dogs,harnet_random_nogyr,False,True,False,1,6,0.19194992998681587,0.22829015096654492,0.36158008775326905
vehkaoja_dogs,harnet_random_nogyr,False,True,False,1,7,0.14947803435074053,0.16414517793135922,0.21279557914912592
vehkaoja_dogs,harnet_random_nogyr,False,True,False,1,8,0.17778894023010897,0.22818131505375608,0.3263365918962948
vehkaoja_dogs,harnet_random_nogyr,False,True,False,2,9,0.10592446662340528,0.1172569226979674,0.2075494951548342
vehkaoja_dogs,harnet_random_nogyr,False,True,False,2,10,0.26675339651859,0.3171682357695179,0.32961296736312157
vehkaoja_dogs,harnet_random_nogyr,False,True,False,2,11,0.1898124500034087,0.24898843247710561,0.45318263997324665
vehkaoja_dogs,harnet_random_nogyr,False,True,False,2,12,0.23387013707779475,0.25365620049694904,0.3156987542875682
vehkaoja_dogs,harnet_random_nogyr,False,True,False,2,13,0.2612587722458626,0.3303535435936162,0.29705728072160315
vehkaoja_dogs,harnet_random_nogyr,False,True,False,2,14,0.2263838881481683,0.223162748733175,0.3344644066997661
vehkaoja_dogs,harnet_random_nogyr,False,True,False,2,15,0.11625659410548012,0.1771945178530185,0.2480294128858542
vehkaoja_dogs,harnet_random_nogyr,False,True,False,2,16,0.1894207150428108,0.23803825282190977,0.267721374293276
vehkaoja_dogs,harnet_random_nogyr,False,True,False,2,17,0.24774975265360596,0.2837935902764253,0.3658047545976817
vehkaoja_dogs,harnet_random_nogyr,False,True,False,3,18,0.1753236682415741,0.1933361603065706,0.4086028741511702
vehkaoja_dogs,harnet_random_nogyr,False,True,False,3,19,0.1736818829249764,0.18060515954868023,0.2913928474263511
vehkaoja_dogs,harnet_random_nogyr,False,True,False,3,20,0.1619828882698354,0.1879659605597439,0.3632090875572035
vehkaoja_dogs,harnet_random_nogyr,False,True,False,3,21,0.16483908171978193,0.2267549602871494,0.2789156571809413
vehkaoja_dogs,harnet_random_nogyr,False,True,False,3,22,0.2041338967880818,0.33252866495537503,0.3205215479185198
vehkaoja_dogs,harnet_random_nogyr,False,True,False,3,23,0.24527356648744758,0.31171419363118985,0.3246064820586287
vehkaoja_dogs,harnet_random_nogyr,False,True,False,3,24,0.24086224340517354,0.28105068237551056,0.47478040399507737
vehkaoja_dogs,harnet_random_nogyr,False,True,False,3,25,0.19070576072985948,0.2327761971668136,0.29288874609332277
vehkaoja_dogs,harnet_random_nogyr,False,True,False,3,26,0.1828213526593303,0.2297938585188046,0.33777371322400374
vehkaoja_dogs,harnet_random_nogyr,False,True,False,4,27,0.21341474117273124,0.28945198172267206,0.31314338481687015
vehkaoja_dogs,harnet_random_nogyr,False,True,False,4,28,0.17567960896678955,0.21610350014288063,0.3251118864972227
vehkaoja_dogs,harnet_random_nogyr,False,True,False,4,29,0.21139514715959706,0.2657610197571278,0.345572549445325
vehkaoja_dogs,harnet_random_nogyr,False,True,False,4,30,0.3131677230990793,0.3527136203328427,0.4872415751973928
vehkaoja_dogs,harnet_random_nogyr,False,True,False,4,31,0.24052673012397527,0.2791886926644922,0.3466324009511127
vehkaoja_dogs,harnet_random_nogyr,False,True,False,4,32,0.273942904063006,0.34979938775207847,0.43706594329315895
vehkaoja_dogs,harnet_random_nogyr,False,True,False,4,33,0.1619351758481825,0.24282674656500117,0.3329594156914275
vehkaoja_dogs,harnet_random_nogyr,False,True,False,4,34,0.1349500203793598,0.19947977032971115,0.21617742229703743
vehkaoja_dogs,harnet_random_nogyr,False,True,False,4,35,0.1994693391539659,0.28625245121239395,0.3333577554238738
vehkaoja_dogs,harnet_unfrozen_nogyr,False,True,False,1,0,0.3830053658051403,0.42507879716030084,0.5672056675062348
vehkaoja_dogs,harnet_unfrozen_nogyr,False,True,False,1,1,0.2865610533456329,0.36287275194443597,0.3939938050628651
vehkaoja_dogs,harnet_unfrozen_nogyr,False,True,False,1,2,0.3032678091561735,0.3680439015145962,0.4245539003416301
vehkaoja_dogs,harnet_unfrozen_nogyr,False,True,False,1,3,0.3103085756162582,0.3673375525464789,0.38536296005493464
vehkaoja_dogs,harnet_unfrozen_nogyr,False,True,False,1,4,0.320384592699916,0.37087294483144395,0.3757071747477887
vehkaoja_dogs,harnet_unfrozen_nogyr,False,True,False,1,5,0.3237567675429714,0.3965379155607344,0.4057633484177984
vehkaoja_dogs,harnet_unfrozen_nogyr,False,True,False,1,6,0.22006985661974784,0.28138840020534905,0.4298362787855144
vehkaoja_dogs,harnet_unfrozen_nogyr,False,True,False,1,7,0.15959892857197885,0.1807174261035137,0.25159316353015665
vehkaoja_dogs,harnet_unfrozen_nogyr,False,True,False,1,8,0.32400760555100755,0.39739762728693334,0.4321675729837509
vehkaoja_dogs,harnet_unfrozen_nogyr,False,True,False,2,9,0.2763491722923174,0.3441786277277283,0.4034252699269269
vehkaoja_dogs,harnet_unfrozen_nogyr,False,True,False,2,10,0.32494307365526204,0.3983380290939969,0.40923157732002247
vehkaoja_dogs,harnet_unfrozen_nogyr,False,True,False,2,11,0.2693703401180843,0.2829817820678125,0.48055325570650087
vehkaoja_dogs,harnet_unfrozen_nogyr,False,True,False,2,12,0.43087775466513106,0.49925484058038533,0.4833210761769349
vehkaoja_dogs,harnet_unfrozen_nogyr,False,True,False,2,13,0.3655580408311438,0.4081274735091316,0.45921490356372113
vehkaoja_dogs,harnet_unfrozen_nogyr,False,True,False,2,14,0.319604181012093,0.37269791721067447,0.42627186042881016
vehkaoja_dogs,harnet_unfrozen_nogyr,False,True,False,2,15,0.23512918886434575,0.3013650218223708,0.35600165775223797
vehkaoja_dogs,harnet_unfrozen_nogyr,False,True,False,2,16,0.3050167463964588,0.33013884699306706,0.3958669700510295
vehkaoja_dogs,harnet_unfrozen_nogyr,False,True,False,2,17,0.3647282125866228,0.4226361513349483,0.46941530844425633
vehkaoja_dogs,harnet_unfrozen_nogyr,False,True,False,3,18,0.27474978568095604,0.33200777516224805,0.4826039865735148
vehkaoja_dogs,harnet_unfrozen_nogyr,False,True,False,3,19,0.3084160250314563,0.3565742469879413,0.4112058354956737
vehkaoja_dogs,harnet_unfrozen_nogyr,False,True,False,3,20,0.23564184767247393,0.2960734714655843,0.4268898239951337
vehkaoja_dogs,harnet_unfrozen_nogyr,False,True,False,3,21,0.18353091087389828,0.24651651824289383,0.28609490878160976
vehkaoja_dogs,harnet_unfrozen_nogyr,False,True,False,3,22,0.2785507022827054,0.3530317395610057,0.38793211448371834
vehkaoja_dogs,harnet_unfrozen_nogyr,False,True,False,3,23,0.39806306249916434,0.46694826629927083,0.4730284385446945
vehkaoja_dogs,harnet_unfrozen_nogyr,False,True,False,3,24,0.2962985217715374,0.32552993308169703,0.5630134359696091
vehkaoja_dogs,harnet_unfrozen_nogyr,False,True,False,3,25,0.314114500542926,0.39098801074571304,0.4582927965990961
vehkaoja_dogs,harnet_unfrozen_nogyr,False,True,False,3,26,0.22389896643142695,0.30345630626458175,0.3694687290391411
vehkaoja_dogs,harnet_unfrozen_nogyr,False,True,False,4,27,0.4215010170299266,0.48258383501037444,0.5065206302821892
vehkaoja_dogs,harnet_unfrozen_nogyr,False,True,False,4,28,0.2854038665672017,0.3380760750611531,0.38816994152353584
vehkaoja_dogs,harnet_unfrozen_nogyr,False,True,False,4,29,0.27952434138871757,0.36437386096273383,0.3969794094553407
vehkaoja_dogs,harnet_unfrozen_nogyr,False,True,False,4,30,0.39464629220862013,0.4448508977131137,0.5485534629462478
vehkaoja_dogs,harnet_unfrozen_nogyr,False,True,False,4,31,0.3637438952791819,0.42757900681414945,0.43412175274813264
vehkaoja_dogs,harnet_unfrozen_nogyr,False,True,False,4,32,0.36962364066909076,0.4676939877120967,0.5228414019366627
vehkaoja_dogs,harnet_unfrozen_nogyr,False,True,False,4,33,0.22142202160860303,0.2878782716202993,0.3729978994596647
vehkaoja_dogs,harnet_unfrozen_nogyr,False,True,False,4,34,0.2956887233511991,0.39718113473362243,0.36080866232969383
vehkaoja_dogs,harnet_unfrozen_nogyr,False,True,False,4,35,0.3125912785343039,0.39017704188652297,0.4012214201799921
vehkaoja_dogs,RNN_nogyr,False,True,False,1,0,0.6039947577252661,0.751836806428545,0.6868108930172867
vehkaoja_dogs,RNN_nogyr,False,True,False,1,1,0.6949004003569353,0.7029453892106795,0.7206560397172703
vehkaoja_dogs,RNN_nogyr,False,True,False,1,2,0.6368685420460185,0.6532428449411676,0.6422280116800269
vehkaoja_dogs,RNN_nogyr,False,True,False,1,3,0.569807401674847,0.5806303629326822,0.5823155280640857
vehkaoja_dogs,RNN_nogyr,False,True,False,1,4,0.6545466068187139,0.6774458977408625,0.6744943310897616
vehkaoja_dogs,RNN_nogyr,False,True,False,1,5,0.4938123494358587,0.4925884697241278,0.5100752750984775
vehkaoja_dogs,RNN_nogyr,False,True,False,1,6,0.5025999341394213,0.5437742990393387,0.6573624975568809
vehkaoja_dogs,RNN_nogyr,False,True,False,1,7,0.3443548324840611,0.42058042348993063,0.4378629247774683
vehkaoja_dogs,RNN_nogyr,False,True,False,1,8,0.6133723349445508,0.6070949019566556,0.661268021874148
vehkaoja_dogs,RNN_nogyr,False,True,False,2,9,0.6282278193986212,0.6263434909401032,0.6860120454182884
vehkaoja_dogs,RNN_nogyr,False,True,False,2,10,0.6530266833697682,0.7372878149300235,0.7012563285663745
vehkaoja_dogs,RNN_nogyr,False,True,False,2,11,0.5693198942099618,0.581328736066327,0.672832513355678
vehkaoja_dogs,RNN_nogyr,False,True,False,2,12,0.779781591230926,0.7779598060026077,0.8056057968668816
vehkaoja_dogs,RNN_nogyr,False,True,False,2,13,0.7229224983477114,0.7617111249027655,0.7503123266782766
vehkaoja_dogs,RNN_nogyr,False,True,False,2,14,0.7718485220397061,0.8166592935948113,0.78179637808699
vehkaoja_dogs,RNN_nogyr,False,True,False,2,15,0.7626512043472389,0.767599999141432,0.7623479780759547
vehkaoja_dogs,RNN_nogyr,False,True,False,2,16,0.7674174493144664,0.7648833229146327,0.7994931041173058
vehkaoja_dogs,RNN_nogyr,False,True,False,2,17,0.6507329144372308,0.7033475970755846,0.6802533906668159
vehkaoja_dogs,RNN_nogyr,False,True,False,3,18,0.7165936877756102,0.7384789970130282,0.8382377834286675
vehkaoja_dogs,RNN_nogyr,False,True,False,3,19,0.8384069591406476,0.8425133307614247,0.8541643400908492
vehkaoja_dogs,RNN_nogyr,False,True,False,3,20,0.6549310840869376,0.6458188556418863,0.8075086389313729
vehkaoja_dogs,RNN_nogyr,False,True,False,3,21,0.6017487579509122,0.6495172808556614,0.6229180922880517
vehkaoja_dogs,RNN_nogyr,False,True,False,3,22,0.7011140863325498,0.7716052141486084,0.7128498629003418
vehkaoja_dogs,RNN_nogyr,False,True,False,3,23,0.7359824531978945,0.750366926820724,0.7655370775183368
vehkaoja_dogs,RNN_nogyr,False,True,False,3,24,0.5599791583911335,0.5922113220170073,0.674270477288767
vehkaoja_dogs,RNN_nogyr,False,True,False,3,25,0.6890228770843101,0.7085190907648949,0.7249331680370702
vehkaoja_dogs,RNN_nogyr,False,True,False,3,26,0.8797578890520562,0.8696480798564333,0.9117949173083043
vehkaoja_dogs,RNN_nogyr,False,True,False,4,27,0.6053938903386914,0.6905450782414765,0.6885824621805949
vehkaoja_dogs,RNN_nogyr,False,True,False,4,28,0.6985552858518435,0.7573452041066271,0.7520574859801176
vehkaoja_dogs,RNN_nogyr,False,True,False,4,29,0.629977769082779,0.6055879646031357,0.673313311325391
vehkaoja_dogs,RNN_nogyr,False,True,False,4,30,0.5477698531940398,0.5846890501801592,0.6659862330789919
vehkaoja_dogs,RNN_nogyr,False,True,False,4,31,0.6167620280752334,0.630940009501002,0.6614058448877537
vehkaoja_dogs,RNN_nogyr,False,True,False,4,32,0.5756105489304892,0.6626864471615924,0.727299069817916
vehkaoja_dogs,RNN_nogyr,False,True,False,4,33,0.6964089846079148,0.7325202275465081,0.7100430025973837
vehkaoja_dogs,RNN_nogyr,False,True,False,4,34,0.4924249043487096,0.5510025713866649,0.5387702176301852
vehkaoja_dogs,RNN_nogyr,False,True,False,4,35,0.650841834276662,0.6784984894461501,0.6716972611168132
vehkaoja_dogs,CRNN_nogyr,False,True,False,1,0,0.8894001201756786,0.8718224682074663,0.9358653918339374
vehkaoja_dogs,CRNN_nogyr,False,True,False,1,1,0.8511435467310549,0.848115882569955,0.866655360541597
vehkaoja_dogs,CRNN_nogyr,False,True,False,1,2,0.7040412008779107,0.7880163812206816,0.7021403129674177
vehkaoja_dogs,CRNN_nogyr,False,True,False,1,3,0.740466365221993,0.7493826030062383,0.7513556230369041
vehkaoja_dogs,CRNN_nogyr,False,True,False,1,4,0.7682274949586305,0.8062595009388822,0.7599714189718743
vehkaoja_dogs,CRNN_nogyr,False,True,False,1,5,0.6031647425996057,0.6864945879111126,0.6475216951854523
vehkaoja_dogs,CRNN_nogyr,False,True,False,1,6,0.6475094126476214,0.6468036590762208,0.7895648376390951
vehkaoja_dogs,CRNN_nogyr,False,True,False,1,7,0.4553378782712715,0.5009488341637233,0.4943511952076346
vehkaoja_dogs,CRNN_nogyr,False,True,False,1,8,0.6663460461571458,0.7278435777613865,0.7298596402653339
vehkaoja_dogs,CRNN_nogyr,False,True,False,2,9,0.7123868854098496,0.7330786072139492,0.7232000026538749
vehkaoja_dogs,CRNN_nogyr,False,True,False,2,10,0.7347087893160116,0.7397379646265887,0.7768866414523242
vehkaoja_dogs,CRNN_nogyr,False,True,False,2,11,0.6372846109745459,0.6454051602944078,0.7303086528025635
vehkaoja_dogs,CRNN_nogyr,False,True,False,2,12,0.8948565303745675,0.8875504913692169,0.9239525168326641
vehkaoja_dogs,CRNN_nogyr,False,True,False,2,13,0.7676520888927175,0.8359655544985721,0.7707500308425
vehkaoja_dogs,CRNN_nogyr,False,True,False,2,14,0.7553385547353965,0.780668026677467,0.7622084499658265
vehkaoja_dogs,CRNN_nogyr,False,True,False,2,15,0.8178905520117311,0.8226698395064832,0.8186900931752781
vehkaoja_dogs,CRNN_nogyr,False,True,False,2,16,0.766987170303878,0.8283878728620206,0.7944425371449154
vehkaoja_dogs,CRNN_nogyr,False,True,False,2,17,0.7061323102706183,0.7185884312530741,0.7432293166597378
vehkaoja_dogs,CRNN_nogyr,False,True,False,3,18,0.8057324616003366,0.8009219011358745,0.9095203631299683
vehkaoja_dogs,CRNN_nogyr,False,True,False,3,19,0.948034862676296,0.9450877227519725,0.9524126662350068
vehkaoja_dogs,CRNN_nogyr,False,True,False,3,20,0.7057995153861109,0.6893773955548969,0.840350073148596
vehkaoja_dogs,CRNN_nogyr,False,True,False,3,21,0.6793879053936939,0.6866883365870723,0.7483925540904157
vehkaoja_dogs,CRNN_nogyr,False,True,False,3,22,0.852982976765282,0.8770964590915086,0.8413809280583618
vehkaoja_dogs,CRNN_nogyr,False,True,False,3,23,0.8415211872947377,0.8703251023564132,0.8527226243274224
vehkaoja_dogs,CRNN_nogyr,False,True,False,3,24,0.6351860980690188,0.6546108673227607,0.782133190605186
vehkaoja_dogs,CRNN_nogyr,False,True,False,3,25,0.8696892466041398,0.8931901459879352,0.8634080706567487
vehkaoja_dogs,CRNN_nogyr,False,True,False,3,26,0.9014933591699085,0.8919484022894959,0.9198820465362949
vehkaoja_dogs,CRNN_nogyr,False,True,False,4,27,0.855533088513795,0.8771205796605002,0.8767729076110977
vehkaoja_dogs,CRNN_nogyr,False,True,False,4,28,0.9413567280165117,0.9481709383640045,0.9391265871454479
vehkaoja_dogs,CRNN_nogyr,False,True,False,4,29,0.713877173247845,0.6796304338471022,0.7700583637022373
vehkaoja_dogs,CRNN_nogyr,False,True,False,4,30,0.7282980489527255,0.7453690640288357,0.7547471604818076
vehkaoja_dogs,CRNN_nogyr,False,True,False,4,31,0.8212660032088723,0.8293725465908566,0.8345481550592623
vehkaoja_dogs,CRNN_nogyr,False,True,False,4,32,0.714641167670322,0.7784152263039471,0.8631283445692247
vehkaoja_dogs,CRNN_nogyr,False,True,False,4,33,0.7005756423700246,0.7821758702395435,0.7160036832157229
vehkaoja_dogs,CRNN_nogyr,False,True,False,4,34,0.668348528695721,0.677420140144509,0.6988956162206216
vehkaoja_dogs,CRNN_nogyr,False,True,False,4,35,0.8124918335029551,0.8116116236537558,0.8440328924748166
vehkaoja_dogs,rf_nogyr,False,True,False,1,0,0.8254020327652142,0.872111857939511,0.8850169458580425
vehkaoja_dogs,rf_nogyr,False,True,False,1,1,0.771481448460736,0.8013170327033595,0.7964796019283249
vehkaoja_dogs,rf_nogyr,False,True,False,1,2,0.6043457509926532,0.6392740379958148,0.6434991850130022
vehkaoja_dogs,rf_nogyr,False,True,False,1,3,0.834503487649652,0.8384192930864924,0.8429399820667421
vehkaoja_dogs,rf_nogyr,False,True,False,1,4,0.7917999029385038,0.822347398267031,0.792912555206722
vehkaoja_dogs,rf_nogyr,False,True,False,1,5,0.597026723187944,0.6160920866826705,0.6295974936419136
vehkaoja_dogs,rf_nogyr,False,True,False,1,6,0.7030654195428432,0.7773917547574222,0.814350407528735
vehkaoja_dogs,rf_nogyr,False,True,False,1,7,0.4981545491014694,0.5328693809990565,0.5392473467939596
vehkaoja_dogs,rf_nogyr,False,True,False,1,8,0.6660047935366227,0.6794329917150006,0.6929381577523691
vehkaoja_dogs,rf_nogyr,False,True,False,2,9,0.6462239554402912,0.6734733205649305,0.6905560295034641
vehkaoja_dogs,rf_nogyr,False,True,False,2,10,0.716835824355601,0.785542743667655,0.7474911642388554
vehkaoja_dogs,rf_nogyr,False,True,False,2,11,0.6378720312250565,0.6526003692258496,0.7709001539432673
vehkaoja_dogs,rf_nogyr,False,True,False,2,12,0.8514611549339711,0.8509192366567604,0.8750670149258166
vehkaoja_dogs,rf_nogyr,False,True,False,2,13,0.7092565115432311,0.749870020702954,0.7373464686010432
vehkaoja_dogs,rf_nogyr,False,True,False,2,14,0.7821082863405473,0.8253092994849173,0.7872653311040154
vehkaoja_dogs,rf_nogyr,False,True,False,2,15,0.7831151055217294,0.7962096591785226,0.781174423840543
vehkaoja_dogs,rf_nogyr,False,True,False,2,16,0.7395436270204176,0.7997261455223089,0.7901049440929956
vehkaoja_dogs,rf_nogyr,False,True,False,2,17,0.6333890693268517,0.7057572236968107,0.651141754205214
vehkaoja_dogs,rf_nogyr,False,True,False,3,18,0.7554507389334801,0.7554840198798135,0.8792081587083778
vehkaoja_dogs,rf_nogyr,False,True,False,3,19,0.9184434078918904,0.918823559988035,0.9189453511006266
vehkaoja_dogs,rf_nogyr,False,True,False,3,20,0.645124692847457,0.647733297112194,0.7962426771837211
vehkaoja_dogs,rf_nogyr,False,True,False,3,21,0.7078004320216563,0.7392635796601936,0.7433959520128245
vehkaoja_dogs,rf_nogyr,False,True,False,3,22,0.769776260891771,0.7963980314253704,0.783529861255543
vehkaoja_dogs,rf_nogyr,False,True,False,3,23,0.7542089550409709,0.7803266312292467,0.765008464821246
vehkaoja_dogs,rf_nogyr,False,True,False,3,24,0.6190267953016844,0.6707951116071097,0.7427908030325217
vehkaoja_dogs,rf_nogyr,False,True,False,3,25,0.7795498667369073,0.8141378083684722,0.8197055115728772
vehkaoja_dogs,rf_nogyr,False,True,False,3,26,0.9134163359767148,0.8977698260943565,0.9371500089412726
vehkaoja_dogs,rf_nogyr,False,True,False,4,27,0.720417538997671,0.7882876452690014,0.755552995787799
vehkaoja_dogs,rf_nogyr,False,True,False,4,28,0.9248200743902685,0.9360512359385748,0.9250045613165035
vehkaoja_dogs,rf_nogyr,False,True,False,4,29,0.8531721473294069,0.8650474744792939,0.8530381786079189
vehkaoja_dogs,rf_nogyr,False,True,False,4,30,0.6070656532127797,0.6511627401938367,0.7164997041417843
vehkaoja_dogs,rf_nogyr,False,True,False,4,31,0.7423094738351423,0.7362857544028102,0.7653327709891898
vehkaoja_dogs,rf_nogyr,False,True,False,4,32,0.724968154222585,0.7641010645049376,0.859751143179889
vehkaoja_dogs,rf_nogyr,False,True,False,4,33,0.7146091057957711,0.7795029816681244,0.7343050654814944
vehkaoja_dogs,rf_nogyr,False,True,False,4,34,0.743604870624194,0.7635060063420812,0.7381753411667572
vehkaoja_dogs,rf_nogyr,False,True,False,4,35,0.8195082110181132,0.825552083897779,0.833498592414985
