dataset,experiment,fig4,fig5d,fig5e,fold,behavior_class,f1,precision,recall,train_ground_truth_label_counts
friedlaender_whales,rf_low_data,False,False,True,1,travel,0.5926077190116398,0.7065984903822742,0.5102866186038333,61449
friedlaender_whales,rf_low_data,False,False,True,2,exploratory,0.5234686660065073,0.636113594169016,0.44471685414863954,24648
friedlaender_whales,rf_low_data,False,False,True,2,feed,0.9160297868499044,0.9009965657459494,0.9315731819652949,352663
friedlaender_whales,rf_low_data,False,False,True,2,rest,0.5077535270710237,0.79602253393323,0.37276252191002285,44340
friedlaender_whales,rf_low_data,False,False,True,2,travel,0.7789832793115787,0.701826649806568,0.8752000374704335,85305
friedlaender_whales,rf_low_data,False,False,True,3,exploratory,0.0,1.0,0.0,41604
friedlaender_whales,rf_low_data,False,False,True,3,feed,0.6157170410545703,0.4588144393954948,0.9357031878436601,321336
friedlaender_whales,rf_low_data,False,False,True,3,rest,0.46133739925942063,0.613779613127581,0.36955288985823337,56481
friedlaender_whales,rf_low_data,False,False,True,3,travel,0.6334146412571307,0.6992929715579302,0.57888005684089,128101
friedlaender_whales,rf_low_data,False,False,True,4,exploratory,0.2906151746601422,0.23237194945500145,0.3878212223049524,65816
friedlaender_whales,rf_low_data,False,False,True,4,feed,0.5928756119883067,0.690010341261634,0.519713987506426,90751
friedlaender_whales,rf_low_data,False,False,True,4,rest,0.0017817371937639197,1.0,0.0008916629514043691,22925
friedlaender_whales,rf_low_data,False,False,True,4,travel,0.31203207087810503,0.2961740278694791,0.3296843571097014,112595
jeantet_turtles,harnet_nogyr,True,True,False,1,breathing,0.5189389551720143,0.3993581743626315,0.7407407407407407,21500
jeantet_turtles,harnet_nogyr,True,True,False,1,feeding,0.728765487386177,0.75527450639129,0.7040542245777225,73709
jeantet_turtles,harnet_nogyr,True,True,False,1,gliding,0.497905445840814,0.4321261627083432,0.5873066803567991,152710
jeantet_turtles,harnet_nogyr,True,True,False,1,resting,0.9632229473348846,0.9892876300826091,0.9384964556330754,2079136
jeantet_turtles,harnet_nogyr,True,True,False,1,scratching,0.6612021069341223,0.5823187005922574,0.7648060359217467,61988
jeantet_turtles,harnet_nogyr,True,True,False,1,staying_at_surface,0.9432807817589577,0.9350499059742514,0.9516578507355957,291734
jeantet_turtles,harnet_nogyr,True,True,False,1,swimming,0.8915517660341553,0.884703080249202,0.8985073134974845,1307825
jeantet_turtles,harnet_nogyr,True,True,False,2,breathing,0.7414394624628505,0.7123525760397269,0.7730028290448606,17101
jeantet_turtles,harnet_nogyr,True,True,False,2,feeding,0.49361099305850686,0.46012043101626876,0.5323595917619018,112819
jeantet_turtles,harnet_nogyr,True,True,False,2,gliding,0.6527526165751749,0.5574145640929842,0.7874319643740723,107663
jeantet_turtles,harnet_nogyr,True,True,False,2,resting,0.9657554558707386,0.971941917160953,0.9596472507770285,1827390
jeantet_turtles,harnet_nogyr,True,True,False,2,scratching,0.7501809656543393,0.6889448931399202,0.8233647962813642,49776
jeantet_turtles,harnet_nogyr,True,True,False,2,staying_at_surface,0.9582695117204285,0.9597104090724989,0.9568329345730237,287770
jeantet_turtles,harnet_nogyr,True,True,False,2,swimming,0.9153767068140436,0.9426150918928112,0.8896683046436548,1109576
jeantet_turtles,harnet_nogyr,True,True,False,3,breathing,0.6985433818872705,0.6117581808097615,0.8140221402214022,16394
jeantet_turtles,harnet_nogyr,True,True,False,3,feeding,0.8711340206185567,0.8568300973670565,0.8859236313814262,95608
jeantet_turtles,harnet_nogyr,True,True,False,3,gliding,0.7322888033718159,0.6590744161498878,0.8238022594211264,119785
jeantet_turtles,harnet_nogyr,True,True,False,3,resting,0.9848649404641451,0.985678044623259,0.9840531766888236,1663529
jeantet_turtles,harnet_nogyr,True,True,False,3,scratching,0.589160264267137,0.529727986238039,0.6636137113610344,77093
jeantet_turtles,harnet_nogyr,True,True,False,3,staying_at_surface,0.9450755922893298,0.9508992675695499,0.9393228156825928,288833
jeantet_turtles,harnet_nogyr,True,True,False,3,swimming,0.8844772732240763,0.9157390985889993,0.8552794410410534,1347757
jeantet_turtles,harnet_nogyr,True,True,False,4,breathing,0.6540198735320686,0.5234996384671005,0.8712394705174489,23693
jeantet_turtles,harnet_nogyr,True,True,False,4,feeding,0.0,0.0,1.0,129182
jeantet_turtles,harnet_nogyr,True,True,False,4,gliding,0.7027549540840987,0.6900806834361651,0.7159034958148696,166262
jeantet_turtles,harnet_nogyr,True,True,False,4,resting,0.9753523571478165,0.9629172664336144,0.9881128226770768,2457937
jeantet_turtles,harnet_nogyr,True,True,False,4,scratching,0.0,0.0,1.0,91942
jeantet_turtles,harnet_nogyr,True,True,False,4,staying_at_surface,0.9683032396275084,0.9710627849877236,0.9655593338564827,375358
jeantet_turtles,harnet_nogyr,True,True,False,4,swimming,0.9893051618998541,0.9934451566607558,0.9851995292314429,1461811
jeantet_turtles,CRNN,True,False,False,1,breathing,0.4456159822419534,0.38384321223709367,0.531084656084656,21500
jeantet_turtles,CRNN,True,False,False,1,feeding,0.6564945074242453,0.7154309043356227,0.6065293025435797,73709
jeantet_turtles,CRNN,True,False,False,1,gliding,0.5267082759179703,0.45487212992346465,0.6254893152794713,152710
jeantet_turtles,CRNN,True,False,False,1,resting,0.9734162533892164,0.979538100047406,0.9673704512261525,2079136
jeantet_turtles,CRNN,True,False,False,1,scratching,0.6974755581497154,0.6195302778929904,0.7978567136275623,61988
jeantet_turtles,CRNN,True,False,False,1,staying_at_surface,0.9318370952013847,0.9055628324204176,0.9596815748793287,291734
jeantet_turtles,CRNN,True,False,False,1,swimming,0.8959505365741648,0.9081931636921265,0.8840335854463066,1307825
jeantet_turtles,CRNN,True,False,False,2,breathing,0.7793415106520335,0.7482335440684269,0.8131483227805469,17101
jeantet_turtles,CRNN,True,False,False,2,feeding,0.5258542696081844,0.6105858585858586,0.4617735134144106,112819
jeantet_turtles,CRNN,True,False,False,2,gliding,0.6298232445681415,0.5272529110179388,0.7819396338446314,107663
jeantet_turtles,CRNN,True,False,False,2,resting,0.9705027737560659,0.9684322043714008,0.972582216128692,1827390
jeantet_turtles,CRNN,True,False,False,2,scratching,0.7344143678532206,0.6725565985643291,0.8088033012379643,49776
jeantet_turtles,CRNN,True,False,False,2,staying_at_surface,0.9526159823189526,0.9355369326753682,0.9703302139172396,287770
jeantet_turtles,CRNN,True,False,False,2,swimming,0.9052003188864919,0.94569862738197,0.8680281472533955,1109576
jeantet_turtles,CRNN,True,False,False,3,breathing,0.7527951639651206,0.6660986462179305,0.8654366543665437,16394
jeantet_turtles,CRNN,True,False,False,3,feeding,0.8520312376745287,0.9058065814632182,0.8042830761899089,95608
jeantet_turtles,CRNN,True,False,False,3,gliding,0.7547000019562964,0.7180508506123664,0.7952914983095571,119785
jeantet_turtles,CRNN,True,False,False,3,resting,0.9865251880468788,0.9866673593998951,0.9863830576596073,1663529
jeantet_turtles,CRNN,True,False,False,3,scratching,0.5499003525984976,0.6380859201280797,0.4831301771163041,77093
jeantet_turtles,CRNN,True,False,False,3,staying_at_surface,0.942008210408414,0.948622163353581,0.9354858460722085,288833
jeantet_turtles,CRNN,True,False,False,3,swimming,0.8894737245641205,0.8872492409351984,0.8917093905410495,1347757
jeantet_turtles,CRNN,True,False,False,4,breathing,0.7337095946639303,0.6395348837209303,0.8604091456077015,23693
jeantet_turtles,CRNN,True,False,False,4,feeding,0.0,0.0,1.0,129182
jeantet_turtles,CRNN,True,False,False,4,gliding,0.6942842160461459,0.7425687044307347,0.6518956179222059,166262
jeantet_turtles,CRNN,True,False,False,4,resting,0.9841580012561938,0.9765251713870231,0.9919110923542238,2457937
jeantet_turtles,CRNN,True,False,False,4,scratching,0.0,0.0,1.0,91942
jeantet_turtles,CRNN,True,False,False,4,staying_at_surface,0.9699424429759114,0.9490238611713666,0.9918039933734415,375358
jeantet_turtles,CRNN,True,False,False,4,swimming,0.9904797858466607,0.9935759728992811,0.9874028355594482,1461811
jeantet_turtles,CNN,True,False,False,1,breathing,0.23996576807873343,0.16187507216256783,0.4636243386243386,21500
jeantet_turtles,CNN,True,False,False,1,feeding,0.25279137627511034,0.18990896326826395,0.37793160636706147,73709
jeantet_turtles,CNN,True,False,False,1,gliding,0.49039942971462747,0.3821315940366973,0.6842713213116858,152710
jeantet_turtles,CNN,True,False,False,1,resting,0.8731917311610663,0.9645603271354418,0.7976352228142223,2079136
jeantet_turtles,CNN,True,False,False,1,scratching,0.5326311644846934,0.4217623445964379,0.7225746144087601,61988
jeantet_turtles,CNN,True,False,False,1,staying_at_surface,0.8806369850738626,0.858186463344045,0.9042936914389071,291734
jeantet_turtles,CNN,True,False,False,1,swimming,0.8356787046378942,0.884393880770261,0.7920501116182987,1307825
jeantet_turtles,CNN,True,False,False,2,breathing,0.5131528783835303,0.3970208686675024,0.7253132156809915,17101
jeantet_turtles,CNN,True,False,False,2,feeding,0.07130558087713967,0.04496894013190463,0.17209558149483592,112819
jeantet_turtles,CNN,True,False,False,2,gliding,0.4795136235708421,0.33662066621799014,0.8332013854527461,107663
jeantet_turtles,CNN,True,False,False,2,resting,0.9309589254949625,0.9568945614710145,0.9063921062590343,1827390
jeantet_turtles,CNN,True,False,False,2,scratching,0.5963303470130277,0.4449725008465769,0.9037376084997392,49776
jeantet_turtles,CNN,True,False,False,2,staying_at_surface,0.9008883715539701,0.8993520866030826,0.9024299140898675,287770
jeantet_turtles,CNN,True,False,False,2,swimming,0.7974673958572446,0.9718132766561214,0.6761621175852113,1109576
jeantet_turtles,CNN,True,False,False,3,breathing,0.5904761904761905,0.4470588235294118,0.8693726937269373,16394
jeantet_turtles,CNN,True,False,False,3,feeding,0.6131413862729082,0.635361763296598,0.5924227080478942,95608
jeantet_turtles,CNN,True,False,False,3,gliding,0.6782506424353738,0.556638326567851,0.8678568483549105,119785
jeantet_turtles,CNN,True,False,False,3,resting,0.9742430462223072,0.9845713001177011,0.9641292317205132,1663529
jeantet_turtles,CNN,True,False,False,3,scratching,0.32773313115996966,0.21148314123011291,0.7277931173816419,77093
jeantet_turtles,CNN,True,False,False,3,staying_at_surface,0.9105404438982871,0.8989012081738179,0.9224850501051085,288833
jeantet_turtles,CNN,True,False,False,3,swimming,0.826640619968658,0.9363182773109243,0.7399634124781896,1347757
jeantet_turtles,CNN,True,False,False,4,breathing,0.3026611093299134,0.2062937062937063,0.5679903730445247,23693
jeantet_turtles,CNN,True,False,False,4,feeding,0.0,0.0,1.0,129182
jeantet_turtles,CNN,True,False,False,4,gliding,0.6202749140893471,0.5500952380952381,0.7109798129000492,166262
jeantet_turtles,CNN,True,False,False,4,resting,0.975864038846044,0.9909361177579581,0.9612435816276289,2457937
jeantet_turtles,CNN,True,False,False,4,scratching,0.0,0.0,1.0,91942
jeantet_turtles,CNN,True,False,False,4,staying_at_surface,0.8975286849073256,0.9086766151371638,0.8866509721858924,375358
jeantet_turtles,CNN,True,False,False,4,swimming,0.9751391051194872,0.9953395567590679,0.9557422815852857,1461811
jeantet_turtles,dt,True,False,False,1,breathing,0.1982470784641068,0.2686651583710407,0.15707671957671956,21500
jeantet_turtles,dt,True,False,False,1,feeding,0.14564552146224466,0.3094359515023722,0.09523551998269428,73709
jeantet_turtles,dt,True,False,False,1,gliding,0.22804146208401532,0.2160703003848142,0.24141692870435733,152710
jeantet_turtles,dt,True,False,False,1,resting,0.9293553864599593,0.9117431781072751,0.9476614302652805,2079136
jeantet_turtles,dt,True,False,False,1,scratching,0.5070495356652812,0.6270102788570304,0.42561928290044737,61988
jeantet_turtles,dt,True,False,False,1,staying_at_surface,0.8779440576931093,0.870118468482426,0.8859116864543132,291734
jeantet_turtles,dt,True,False,False,1,swimming,0.8080729579698651,0.7710899900111996,0.8487821943824343,1307825
jeantet_turtles,dt,True,False,False,2,breathing,0.45258478761936116,0.5817989417989418,0.37033544389061024,17101
jeantet_turtles,dt,True,False,False,2,feeding,0.07494260413250246,0.06778739184177998,0.08378659170078837,112819
jeantet_turtles,dt,True,False,False,2,gliding,0.418638866038094,0.40220992795695654,0.4364670954972786,107663
jeantet_turtles,dt,True,False,False,2,resting,0.921002279743197,0.9218788604886418,0.9201273644310166,1827390
jeantet_turtles,dt,True,False,False,2,scratching,0.37492559756899846,0.5521313895552685,0.28383057439643317,49776
jeantet_turtles,dt,True,False,False,2,staying_at_surface,0.9102440140149507,0.9382803373736724,0.8838345598998556,287770
jeantet_turtles,dt,True,False,False,2,swimming,0.8203494866356286,0.8036626539419535,0.8377439659375696,1109576
jeantet_turtles,dt,True,False,False,3,breathing,0.41509125132989605,0.6202005380288579,0.3119311193111931,16394
jeantet_turtles,dt,True,False,False,3,feeding,0.4427958971657668,0.4351865167246685,0.4506761184249717,95608
jeantet_turtles,dt,True,False,False,3,gliding,0.4022664730991744,0.4239165182445084,0.3827203760204502,119785
jeantet_turtles,dt,True,False,False,3,resting,0.9615105364472085,0.9649813347549727,0.9580646158602566,1663529
jeantet_turtles,dt,True,False,False,3,scratching,0.3299379982285208,0.4818264131418963,0.25085864367970906,77093
jeantet_turtles,dt,True,False,False,3,staying_at_surface,0.6393581631987476,0.8860004338708511,0.5001326611833378,288833
jeantet_turtles,dt,True,False,False,3,swimming,0.7546422916366777,0.6809494355961033,0.846220954811336,1347757
jeantet_turtles,dt,True,False,False,4,breathing,0.30687830687830686,0.41260162601626016,0.24428399518652227,23693
jeantet_turtles,dt,True,False,False,4,feeding,0.0,0.0,1.0,129182
jeantet_turtles,dt,True,False,False,4,gliding,0.2693628386112171,0.21986919962628465,0.3476120137863122,166262
jeantet_turtles,dt,True,False,False,4,resting,0.9216209657850037,0.9086124401913875,0.9350073855243722,2457937
jeantet_turtles,dt,True,False,False,4,scratching,0.0,0.0,1.0,91942
jeantet_turtles,dt,True,False,False,4,staying_at_surface,0.8845008475741055,0.9319366673102916,0.8416601272996774,375358
jeantet_turtles,dt,True,False,False,4,swimming,0.9683807244163811,0.9734560389412839,0.9633580578059996,1461811
jeantet_turtles,rf,True,False,False,1,breathing,0.39677790563866516,0.6525359576078729,0.28505291005291006,21500
jeantet_turtles,rf,True,False,False,1,feeding,0.06558390275727088,0.6887847097006852,0.03443116471076019,73709
jeantet_turtles,rf,True,False,False,1,gliding,0.352862230939968,0.9018469656992084,0.21934159019444266,152710
jeantet_turtles,rf,True,False,False,1,resting,0.9634090914797824,0.9509373822695457,0.976212285442397,2079136
jeantet_turtles,rf,True,False,False,1,scratching,0.49445393413911654,0.701687634243633,0.38171863524070243,61988
jeantet_turtles,rf,True,False,False,1,staying_at_surface,0.9414054249766164,0.9020671710114201,0.9843311284742305,291734
jeantet_turtles,rf,True,False,False,1,swimming,0.8528056859562146,0.7810384435262853,0.9390963915636558,1307825
jeantet_turtles,rf,True,False,False,2,breathing,0.5355748004754627,0.7242250287026406,0.4248955947730028,17101
jeantet_turtles,rf,True,False,False,2,feeding,0.1234180525049681,0.4276911924610366,0.07211391554115994,112819
jeantet_turtles,rf,True,False,False,2,gliding,0.5827734626230644,0.7283046865339433,0.48571664192643904,107663
jeantet_turtles,rf,True,False,False,2,resting,0.9501347159360013,0.9608730682366077,0.9396337264487471,1827390
jeantet_turtles,rf,True,False,False,2,scratching,0.4795556931118676,0.8719984992496248,0.33071669117298297,49776
jeantet_turtles,rf,True,False,False,2,staying_at_surface,0.9362984027291187,0.9488824846574888,0.924043732396499,287770
jeantet_turtles,rf,True,False,False,2,swimming,0.885248977377852,0.8241014067944628,0.9561979938962115,1109576
jeantet_turtles,rf,True,False,False,3,breathing,0.551752043376224,0.8064821386326,0.4193111931119311,16394
jeantet_turtles,rf,True,False,False,3,feeding,0.6289827755609472,0.9623857151622998,0.4671471972359564,95608
jeantet_turtles,rf,True,False,False,3,gliding,0.5202341186555913,0.9190078328981723,0.36280613507050385,119785
jeantet_turtles,rf,True,False,False,3,resting,0.9833044484021812,0.976335321340271,0.9903737826557427,1663529
jeantet_turtles,rf,True,False,False,3,scratching,0.3703626511046269,0.8183283444623533,0.239342716681258,77093
jeantet_turtles,rf,True,False,False,3,staying_at_surface,0.9389756067385611,0.9487572139925412,0.9293936363450823,288833
jeantet_turtles,rf,True,False,False,3,swimming,0.859728617572528,0.7888002823997561,0.9446729029431433,1347757
jeantet_turtles,rf,True,False,False,4,breathing,0.4331103678929766,0.7095890410958904,0.31167268351383876,23693
jeantet_turtles,rf,True,False,False,4,feeding,0.0,0.0,1.0,129182
jeantet_turtles,rf,True,False,False,4,gliding,0.3642831732479545,0.6564102564102564,0.25209256523879864,166262
jeantet_turtles,rf,True,False,False,4,resting,0.9717000908392147,0.9653592502603263,0.978124780192727,2457937
jeantet_turtles,rf,True,False,False,4,scratching,0.0,0.0,1.0,91942
jeantet_turtles,rf,True,False,False,4,staying_at_surface,0.9741424342678042,0.9727027731896027,0.9755863632400383,375358
jeantet_turtles,rf,True,False,False,4,swimming,0.9879468039117573,0.9829514281650263,0.9929932121742938,1461811
jeantet_turtles,svm,True,False,False,1,breathing,0.31857031857031853,0.23976608187134502,0.47453703703703703,21500
jeantet_turtles,svm,True,False,False,1,feeding,0.475121616768422,0.434124367942962,0.5246696591134425,73709
jeantet_turtles,svm,True,False,False,1,gliding,0.3279718179087359,0.28546301578246813,0.38535583648848104,152710
jeantet_turtles,svm,True,False,False,1,resting,0.9542746094011074,0.964188687282153,0.9445623355673277,2079136
jeantet_turtles,svm,True,False,False,1,scratching,0.5001394855771912,0.37562226580178004,0.7481471589770983,61988
jeantet_turtles,svm,True,False,False,1,staying_at_surface,0.8718138195777351,0.8017421695040906,0.9553069100775031,291734
jeantet_turtles,svm,True,False,False,1,swimming,0.8080835746870113,0.9088396295139973,0.7274381101522673,1307825
jeantet_turtles,svm,True,False,False,2,breathing,0.5338669420776314,0.392222573506165,0.8356459652431631,17101
jeantet_turtles,svm,True,False,False,2,feeding,0.02375803448068721,0.015749128919860626,0.048340768807675856,112819
jeantet_turtles,svm,True,False,False,2,gliding,0.5598208520967333,0.5548463395272734,0.5648853702787399,107663
jeantet_turtles,svm,True,False,False,2,resting,0.9380085489480534,0.9336343829609394,0.9424238946343159,1827390
jeantet_turtles,svm,True,False,False,2,scratching,0.6335128343205887,0.5096167730383805,0.8370013755158184,49776
jeantet_turtles,svm,True,False,False,2,staying_at_surface,0.903167308920807,0.9221996612344951,0.8849046508575871,287770
jeantet_turtles,svm,True,False,False,2,swimming,0.8519164083505093,0.9244334031502127,0.7899490147056758,1109576
jeantet_turtles,svm,True,False,False,3,breathing,0.4350875107716994,0.28683932139638757,0.9004920049200492,16394
jeantet_turtles,svm,True,False,False,3,feeding,0.525568452349462,0.40756847235669624,0.7397390838148568,95608
jeantet_turtles,svm,True,False,False,3,gliding,0.5529430497319675,0.4842728315101181,0.6443060938401913,119785
jeantet_turtles,svm,True,False,False,3,resting,0.9781616854215601,0.9814521781676525,0.9748931828721595,1663529
jeantet_turtles,svm,True,False,False,3,scratching,0.38332783252392855,0.2948964416554826,0.5475116169439019,77093
jeantet_turtles,svm,True,False,False,3,staying_at_surface,0.901629243558276,0.8925328960524737,0.9109129130354919,288833
jeantet_turtles,svm,True,False,False,3,swimming,0.7591210724089225,0.899141405107377,0.6568344107179916,1347757
jeantet_turtles,svm,True,False,False,4,breathing,0.3412797992471769,0.20652999240698558,0.9819494584837545,23693
jeantet_turtles,svm,True,False,False,4,feeding,0.0,0.0,1.0,129182
jeantet_turtles,svm,True,False,False,4,gliding,0.2746164303748301,0.22674791533033997,0.3481043820777942,166262
jeantet_turtles,svm,True,False,False,4,resting,0.9556005495697447,0.9831857748679413,0.9295209959907154,2457937
jeantet_turtles,svm,True,False,False,4,scratching,0.0,0.0,1.0,91942
jeantet_turtles,svm,True,False,False,4,staying_at_surface,0.948826815642458,0.9733174399413167,0.925538407882117,375358
jeantet_turtles,svm,True,False,False,4,swimming,0.9674397843500337,0.9864525626346743,0.9491460477337421,1461811
jeantet_turtles,wavelet_dt,True,False,False,1,breathing,0.2077584807661094,0.20401657634682818,0.21164021164021163,21500
jeantet_turtles,wavelet_dt,True,False,False,1,feeding,0.33912900325452405,0.5699327487869243,0.24137868873145493,73709
jeantet_turtles,wavelet_dt,True,False,False,1,gliding,0.3015456207412332,0.31278444352503104,0.29108644035166525,152710
jeantet_turtles,wavelet_dt,True,False,False,1,resting,0.919495843926205,0.9040783956916797,0.9354482491896046,2079136
jeantet_turtles,wavelet_dt,True,False,False,1,scratching,0.2792733844332274,0.26181573873926506,0.29922547906790414,61988
jeantet_turtles,wavelet_dt,True,False,False,1,staying_at_surface,0.7378259676091133,0.6529999109217974,0.847980398136561,291734
jeantet_turtles,wavelet_dt,True,False,False,1,swimming,0.745600583408304,0.7629739927327508,0.7290007663345883,1307825
jeantet_turtles,wavelet_dt,True,False,False,2,breathing,0.2888309996743732,0.3649454844682164,0.23898693250707262,17101
jeantet_turtles,wavelet_dt,True,False,False,2,feeding,0.22926775065743177,0.16447455825694168,0.3782924891523559,112819
jeantet_turtles,wavelet_dt,True,False,False,2,gliding,0.31272912929096675,0.2742900501287426,0.3636978393534554,107663
jeantet_turtles,wavelet_dt,True,False,False,2,resting,0.8299587578255831,0.9024187627637694,0.7682702508204552,1827390
jeantet_turtles,wavelet_dt,True,False,False,2,scratching,0.32540928459295804,0.5013326752221126,0.24088127875539533,49776
jeantet_turtles,wavelet_dt,True,False,False,2,staying_at_surface,0.7627779051111621,0.8080224049146264,0.7223315868641287,287770
jeantet_turtles,wavelet_dt,True,False,False,2,swimming,0.7162864240071493,0.6616147877122708,0.7808073775179131,1109576
jeantet_turtles,wavelet_dt,True,False,False,3,breathing,0.34356819650937304,0.5007065473386717,0.2615006150061501,16394
jeantet_turtles,wavelet_dt,True,False,False,3,feeding,0.5107580019767354,0.5217296759963965,0.5002382796211354,95608
jeantet_turtles,wavelet_dt,True,False,False,3,gliding,0.3970772946859903,0.4793829464598157,0.33889255380555783,119785
jeantet_turtles,wavelet_dt,True,False,False,3,resting,0.9240843100222969,0.9593803287111791,0.8912932447055186,1663529
jeantet_turtles,wavelet_dt,True,False,False,3,scratching,0.2006172839506173,0.18842808968822103,0.21449255842144252,77093
jeantet_turtles,wavelet_dt,True,False,False,3,staying_at_surface,0.7533170506304045,0.817146812420937,0.6987366573463681,288833
jeantet_turtles,wavelet_dt,True,False,False,3,swimming,0.6851018931332282,0.5977836003608092,0.802292869276474,1347757
jeantet_turtles,wavelet_dt,True,False,False,4,breathing,0.12926829268292683,0.09760589318600368,0.19133574007220217,23693
jeantet_turtles,wavelet_dt,True,False,False,4,feeding,0.0,0.0,1.0,129182
jeantet_turtles,wavelet_dt,True,False,False,4,gliding,0.16007114273010226,0.11450381679389313,0.2658788774002954,166262
jeantet_turtles,wavelet_dt,True,False,False,4,resting,0.7783726210163411,0.6470177073625349,0.9766476753182809,2457937
jeantet_turtles,wavelet_dt,True,False,False,4,scratching,0.0,0.0,1.0,91942
jeantet_turtles,wavelet_dt,True,False,False,4,staying_at_surface,0.3053942342907968,0.2181485218821243,0.5089371348853431,375358
jeantet_turtles,wavelet_dt,True,False,False,4,swimming,0.8293427410077462,0.9433162357374647,0.7399414276330195,1461811
jeantet_turtles,wavelet_rf,True,False,False,1,breathing,0.09718670076726343,0.34545454545454546,0.05654761904761905,21500
jeantet_turtles,wavelet_rf,True,False,False,1,feeding,0.25806752037252617,0.9286193029490617,0.1498566870369369,73709
jeantet_turtles,wavelet_rf,True,False,False,1,gliding,0.43261166374097915,0.9007106598984772,0.2846691907848296,152710
jeantet_turtles,wavelet_rf,True,False,False,1,resting,0.9590969120968336,0.94052385576234,0.978418291274191,2079136
jeantet_turtles,wavelet_rf,True,False,False,1,scratching,0.40607157777468317,0.5024368630926008,0.340722441076317,61988
jeantet_turtles,wavelet_rf,True,False,False,1,staying_at_surface,0.8890689011113747,0.8727322454189078,0.9060288349300158,291734
jeantet_turtles,wavelet_rf,True,False,False,1,swimming,0.8550848578626955,0.7941494103126714,0.9261486689101389,1307825
jeantet_turtles,wavelet_rf,True,False,False,2,breathing,0.2196952969750497,0.6085626911314985,0.13404283982217433,17101
jeantet_turtles,wavelet_rf,True,False,False,2,feeding,0.31375448975279946,0.37017033651848774,0.2722605879117521,112819
jeantet_turtles,wavelet_rf,True,False,False,2,gliding,0.6153220063078645,0.7004569479247826,0.5486392874814449,107663
jeantet_turtles,wavelet_rf,True,False,False,2,resting,0.933485823026889,0.9483763583694765,0.9190556544720239,1827390
jeantet_turtles,wavelet_rf,True,False,False,2,scratching,0.29693509377106375,0.9049057515708071,0.17760755110752738,49776
jeantet_turtles,wavelet_rf,True,False,False,2,staying_at_surface,0.8921125559582179,0.9448539787543886,0.8449478583038049,287770
jeantet_turtles,wavelet_rf,True,False,False,2,swimming,0.8609654223457618,0.7966392119248925,0.9365924326667054,1109576
jeantet_turtles,wavelet_rf,True,False,False,3,breathing,0.10699588477366255,0.7572815533980582,0.057564575645756455,16394
jeantet_turtles,wavelet_rf,True,False,False,3,feeding,0.557728577285773,0.894581086413258,0.40516471078810984,95608
jeantet_turtles,wavelet_rf,True,False,False,3,gliding,0.6502784661710235,0.919272206735478,0.5030716582831698,119785
jeantet_turtles,wavelet_rf,True,False,False,3,resting,0.9749219430672731,0.9777382521953283,0.9721218117174215,1663529
jeantet_turtles,wavelet_rf,True,False,False,3,scratching,0.2711251694532309,0.4120313143798929,0.2020338069903697,77093
jeantet_turtles,wavelet_rf,True,False,False,3,staying_at_surface,0.8473305838894056,0.8955366377595672,0.8040492275037248,288833
jeantet_turtles,wavelet_rf,True,False,False,3,swimming,0.8291473456378227,0.7411949228495991,0.940783557137257,1347757
jeantet_turtles,wavelet_rf,True,False,False,4,breathing,0.0,1.0,0.0,23693
jeantet_turtles,wavelet_rf,True,False,False,4,feeding,0.0,0.0,1.0,129182
jeantet_turtles,wavelet_rf,True,False,False,4,gliding,0.6238121855785356,0.7213962508080155,0.5494830132939439,166262
jeantet_turtles,wavelet_rf,True,False,False,4,resting,0.9631447956087416,0.9345639804155088,0.9935288738833791,2457937
jeantet_turtles,wavelet_rf,True,False,False,4,scratching,0.0,0.0,1.0,91942
jeantet_turtles,wavelet_rf,True,False,False,4,staying_at_surface,0.5720385373330414,0.7684953669657303,0.45557590025285555,375358
jeantet_turtles,wavelet_rf,True,False,False,4,swimming,0.9668264621284755,0.9509367286299475,0.9832562404204073,1461811
jeantet_turtles,wavelet_svm,True,False,False,1,breathing,0.14847809948032667,0.13473457289140395,0.16534391534391535,21500
jeantet_turtles,wavelet_svm,True,False,False,1,feeding,0.41593083904883155,0.483147675500322,0.3651325870243181,73709
jeantet_turtles,wavelet_svm,True,False,False,1,gliding,0.5255659421105979,0.46821853208247627,0.5989219020727716,152710
jeantet_turtles,wavelet_svm,True,False,False,1,resting,0.9531350239330868,0.9555419736448422,0.9507401696614405,2079136
jeantet_turtles,wavelet_svm,True,False,False,1,scratching,0.46238412867471185,0.31685985377982856,0.8551111704613741,61988
jeantet_turtles,wavelet_svm,True,False,False,1,staying_at_surface,0.8254528036719075,0.8263357571925387,0.8245717350383309,291734
jeantet_turtles,wavelet_svm,True,False,False,1,swimming,0.8343772541905626,0.8988835799305989,0.7785093126311932,1307825
jeantet_turtles,wavelet_svm,True,False,False,2,breathing,0.34612318118397445,0.27465401344404905,0.4678701333692577,17101
jeantet_turtles,wavelet_svm,True,False,False,2,feeding,0.1847122834915735,0.12398493093344495,0.36203630141172155,112819
jeantet_turtles,wavelet_svm,True,False,False,2,gliding,0.5222679737436039,0.40062908043242673,0.7499752597723899,107663
jeantet_turtles,wavelet_svm,True,False,False,2,resting,0.9435834981559551,0.933277504957044,0.9541196468785478,1827390
jeantet_turtles,wavelet_svm,True,False,False,2,scratching,0.555726233145588,0.5341324175944355,0.5791395911397809,49776
